acec_id,component_id,prescription_id,management_category,management_action_type,management_direction,management_scope,geographic_scope,seasonal_scope,exception_or_condition,is_prohibition,is_restriction,is_required_action,is_management_objective,current_or_historical,governing_document,governing_document_url,governing_document_page,governing_document_section,last_verified,confidence,provenance_class,notes
acec-7e432c5901abe6,blmca-24a84af4-6d3a-4cc0-9673-124b1db7a28e,mgmt-e0a338b440d9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-2f6a2aa00acde4,blmca-fac1e6c2-ea5c-4dea-adc4-6a40c461c326,mgmt-08a5564bd79b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-5a013344bad657,blmca-699bccb4-a506-431e-b486-f294c284958a,mgmt-f9ac75f9c127,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,King Range NCA,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-8cb6d52ea6add9,blmca-a6175e86-0c53-49f9-b23e-e5edc584a90b,mgmt-b9365595deab,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a8362b58c810cc,blmca-a39b5b63-36b4-43a7-91c3-32ef4c297451,mgmt-43c682c9e98d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-7bc05b2c8b0ab3,blmca-4490868d-c367-47ae-a286-d3105910f725,mgmt-cdc45cb50723,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-ffb5fd99225d29,blmca-3e72336a-dcb9-4829-bee8-c52c6557b666,mgmt-9d22aa411eda,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-17177cc0a3f19c,blmca-f74cfa55-8fd8-4b28-8e26-1a5f25f0b029,mgmt-74ec9ca3f175,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by Plan 75",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-459ef256536f51,blmca-a0a80e46-bb24-41ce-89e8-1bb7690da769,mgmt-534babbeafab,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-e5fdbe5b590cc4,blmca-d52bb5ed-2b28-4374-9f0a-e8084d49bf7e,mgmt-569cca773ff7,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-7555038d7fe3db,blmca-0377cb5e-1dca-419a-9742-4b426c069af5,mgmt-011b56594a68,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-ff9476c993c7fd,blmca-a30599be-cab1-483d-b26c-03fe7ff7940b,mgmt-073dbceb09aa,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-9ab358b15b0c00,blmca-5cebbbc4-a3e9-4eda-9972-ccd84c8d125c,mgmt-f0e6f528b760,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-cf2a037802c4f0,blmca-c006b48e-0259-484f-bbff-f3d15ad11f34,mgmt-65b98bae001d,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-7dae56cb4e1e91,blmca-c13b22fe-c19f-43e0-9e11-f697ebc826ae,mgmt-cb63441eb717,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-32606f71621fa0,blmca-cfaee409-4828-437d-a4cd-26fc5b67e037,mgmt-959ec578c0a9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,mgmt-50ae85ae0b34,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-77c324f5d7499a,blmca-a5eec357-d304-4a3b-b9ee-b00271126ece,mgmt-20b220cac19a,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-335cfd344ff221,blmca-a0dc74ae-b530-472c-a6f4-00707b2326b5,mgmt-9a73c50284a9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0a67662d845f3a,blmca-92d90f6f-ec55-42de-962a-32246714b8cc,mgmt-387a4cd04c81,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-50fe1926fe83c0,blmca-fab393a5-9fab-431a-a57a-36e69bc2384f,mgmt-5dbc18f1e4fb,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-be1782fac080fa,blmca-723fe7e1-2a23-4079-ac65-4468d163a1b6,mgmt-81dbd1a68ba8,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-0084f188f1b409,blmca-b1995a3f-00cd-43bd-9c61-7155f889c2c6,mgmt-0194cff8f168,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-63e4d346ca50ac,blmca-3ea08f1e-b16d-4fe1-8c58-8399e2596255,mgmt-ddbd0b9f09d5,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-163713939580c4,blmca-58e19a02-a465-40f6-a1ea-1ffe0b252f48,mgmt-6bfd91d388e0,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-1c87be40f18100,blmca-fc55a8aa-83f7-45e8-8ba4-5261dcf9612e,mgmt-543b7d0b55f7,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-be7c4d3409891b,blmca-a5281b8e-4c79-41c2-91a8-697f0e28202f,mgmt-6f8f8c5fc208,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-c92a8cb916758b,blmca-1e91c370-750f-47a7-a22e-9afdca02e77d,mgmt-14829da5fcc3,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-43678d9e1efd28,blmca-9129191d-8a84-499c-9ba4-0ba932e47e4e,mgmt-3953f6b8919a,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-cbae284ab714d2,blmca-625f6c76-a1dc-4507-9989-259a5603a668,mgmt-16b5fa787460,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3470fc550ec680,blmca-22bcc2d3-4471-4c7b-843a-a3e2ea6b7208,mgmt-889ed6788868,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3470fc550ec680,blmca-22bcc2d3-4471-4c7b-843a-a3e2ea6b7208,mgmt-c373242fd59b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-eb5af440a93840,blmca-fc596c19-2050-476a-8103-71afd0c6f373,mgmt-c87f79faea89,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-84c0ee829f9e7a,blmca-faf89507-b87d-4ffc-a288-f71df03d2824,mgmt-2b0a14873f3a,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by Plan 52",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-d74831f0661474,blmca-4edc5456-dcc9-4a04-a0f9-1cb82ec2b717,mgmt-51bb7cee7ae9,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amendment, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-3aa2b7a0265f41,blmca-0e28f751-23e1-42ef-abe3-9149ae0bbb0c,mgmt-19db122883ce,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-40eb9c2dfe7510,blmca-f3b42618-c1ec-4387-937b-b42862cb061a,mgmt-46c9972a1884,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-50393d70bf37b1,blmca-0e7ec530-e342-47b1-8c0f-9f7fd415f1f1,mgmt-44016343116c,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-fddd72e60b1552,blmca-da293303-6734-4ab8-8731-c90f81d68ed4,mgmt-e4496feac06b,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-a42bfe37fea94f,blmca-972715f2-3146-4fda-9161-ca28af3370f8,mgmt-184ee4a9d5d3,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-f36ce6f5a67354,blmca-054a3282-7248-4329-a2d5-57dbc1657baf,mgmt-0185bdb3af5f,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-b662662b90103e,blmca-8eb9e101-44c7-4a71-8262-2d5d49469aa1,mgmt-a6e02e01a6b4,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-bb02e878544f98,blmca-34a4fb23-fe5b-4a21-a27a-23a391e80478,mgmt-700808bc7f46,overall_special_management_attention,protect,Protect identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,SPCL_MGMT_ATTN_RX_PRTCT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-902721956da5cf,blmca-5943c3c3-6448-4397-b036-d499c2ff7054,mgmt-289ac31fe345,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,"CDCA, as amended, ISDRA",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-b2d2dd7db35a89,blmca-1c2afd48-1a10-42a9-941f-dde73b185881,mgmt-e1b8b8c6d8f7,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
acec-ba7bf31678aaf4,blmca-324df08c-d4f4-42f6-862e-a68ba6133ed1,mgmt-2cb0ad5ea911,overall_special_management_attention,prevent,Prevent irreparable damage to identified relevant and important values,high-level statewide source flag,selected source record,,"Detailed prescriptions, exceptions, and land-status scope require governing-plan review.",false,unresolved,unresolved,true,current_source_record,South Coast,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,SPCL_MGMT_ATTN_RX_PRVNT,2026-08-05,high_source_flag; low_detail,authoritative_source,"Do not translate this flag into categorical closure, withdrawal, grazing, mining, or travel statements."
